ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,LGR_Conformance,Comment,Media_IDs,Position,Audio_Start,Audio_End,graid,add_orthography,Text_ID,isnref,refind,refindFK
alrm_0101,mctulil,"io doto ip ipmana tənovən, o itton təbema rovənəm.",#	io	#	doto	ip	ip-man	=a	tənovən	%	o	0	it-ton	tə=	bem	=a	ro	=vənəm,#	then	#	when;if	3DL.M	3DL.M.PST-remove	=PAT	tənovən	%	TOP	0	3DL.M.PST-look	to=	at	=PAT	bamboo	=SG.CL:SHORT,"When they removed the rubbish pile, they saw the bamboo cut.",en,MORPHEME_ALIGNED,,alrm_mp3 alrm_wav alrm_eaf alrm_xml alrm_tsv,,775643,780838,##	other	#ac	other	pro.h:a	v:pred	=ln	np:p	%	other	0.h:a	v:pred	=rv	rv	=ln	np:p	=rn,,alrm,∅	∅	∅	∅	∅	∅	∅	bridging	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	2085	∅	∅	2089	∅	∅	2085	∅	∅	∅	∅	2052	∅,∅	∅	∅	∅	2085	∅	∅	2089	∅	∅	2085	∅	∅	∅	∅	2052	∅
alrm_0102,mctulil,"itton təbe vənəm nandi io ip o ittən ite, go təreuk to kurek do təda dok, leir na molimolita da takəngəp.",#	0	it-ton	tə=	be	vənəm	nandi	#	0	io	ip	o	it-tən	it-e	#	0	go	təreuk	#	0	to	kurek	do	təd	#	=a	dok	leir	n	=a	molimoli	=ta	#	0	da	tak-əngəp,#	0	3DL.M.PST-look	to=	at	3SG.SHORT	like_this	#	0	then	3DL.M	TOP	3DL.M.PST-think	3DL.M-QUOT	#	0	NSPEC	thing.PL	#	0	REL	bad	here;now	for	#	=PAT	kill	harm	APPL	=PAT	people	=PL.CL:HUM	#	0	PURP	3PL.NPST-die,"They saw it like this, they thought it was something bad for killing, harming people so they die.",en,MORPHEME_ALIGNED,,alrm_mp3 alrm_wav alrm_eaf alrm_xml alrm_tsv,,780838,789787,##	0.h:a	v:pred	=rv	rv	pro:p	other	##	0.h:s	other	pro.h:dt_s	other	v:pred	other	#cc	0:s	ln	np:pred	#rc	0:s	other	other:pred	other	adp	#cc:obl	=ln	vother:pred	rv	rv	=ln	np:p	=rn	#	0.h:s	other	v:pred,,alrm,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	2085	∅	∅	∅	2052	∅	∅	2085	∅	2085	∅	∅	∅	∅	2052	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	2085	∅	∅,∅	2085	∅	∅	∅	2052	∅	∅	2085	∅	2085	∅	∅	∅	∅	2052	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	2085	∅	∅
alrm_0103,mctulil,"io mata molimolia avi ana va dərnge ipmata rovənəm, io ipvalət pənəm.",#	io	mata	molimoli	=a	a-vi	a-n	=a	va	dərng	=e	ip-mat	=a	ro	=vənəm	#	0	io	ip-valət	pənəm,#	then	until	people	=SG.CL:MASC	3SG.M-PROX1	3SG.M-COM	=PAT	3SG.M.POSS	old	=SG.CL:FEM	3DL.M.PST-get	=PAT	bamboo	=SG.CL:SHORT	#	0	then	3DL.M.PST-break	pənəm,"Then the man and his wife they got the bamboo cut, they split it.",en,MORPHEME_ALIGNED,,alrm_mp3 alrm_wav alrm_eaf alrm_xml alrm_tsv,,789787,802475,##	other	other	np.h:a	=rn	rn	pro.h:appos	=rn	rn_pro.h:poss	rn_np.h	=rn	v:pred	=ln	np:p	=rn	##	0.h:a	other	v:pred	pro:p,,alrm,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	2085	∅	∅	2085	∅	2082	2084	∅	∅	∅	2052	∅	∅	2085	∅	∅	2052,∅	∅	∅	2085	∅	∅	2085	∅	2082	2084	∅	∅	∅	2052	∅	∅	2085	∅	∅	2052
alrm_0104,mctulil,"doto ipvalət pənəm, o tərona to kəlon, vəvat moli, təron vəvata.",#	#	0	doto	ip-valət	pənəm	%	o	təron	=a	to	kəlon	vəvat	moli	#	təron	vəvat	=a,#	#	0	when;if	3DL.M.PST-break	pənəm	%	TOP	smell	=SG.CL:MASC	belong_to	rotten	very	real	#	smell	very	=SG.CL:MASC,"When they split the bamboo cut, the smell of decay was really strong, very strong smell.",en,MORPHEME_ALIGNED,,alrm_mp3 alrm_wav alrm_eaf alrm_xml alrm_tsv,,802475,812994,##	#ac	0.h:a	other	v:pred	pro:p	%	other	np:s	=rn	rn	rn	other:pred	rv	##	np:predex	rn	=rn,,alrm,∅	∅	∅	∅	∅	∅	∅	∅	new	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	2085	∅	∅	2052	∅	∅	2090	∅	∅	∅	∅	∅	∅	2090	∅	∅,∅	∅	2085	∅	∅	2052	∅	∅	2090	∅	∅	∅	∅	∅	∅	2090	∅	∅
alrm_0105,mctulil,"me kənogəle ubət, vərən, o (l)lətnidə təkənəbət to ar vuvən idə nəmu bema.",#	me	kənogəl	=e	u-bət	vərən	o	lət	n	=idə	təkə=	nə-bət	#	to	ar	idə	nə-mu	bem	=a,#	and	fly.sp.	=SG.CL:FEM	3N-PROX2	black	TOP	arrive	APPL	=3N	to=	LOC-PROX2	#	SUB	still;also	3N	LOC-IN	at	=3SG.M.PAT,"and the flies, black, they occur there ??",en,MORPHEME_ALIGNED,,alrm_mp3 alrm_wav alrm_eaf alrm_xml alrm_tsv,,812994,818706,##	other	np:dt_s	=rn	rn	other:appos	other	v:pred	rv	=pro:s_sv	=adp	dem_other:g	#nc	nc	nc	nc	nc	nc	nc,,alrm,∅	∅	new	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	2091	∅	∅	2091	∅	∅	∅	2091	∅	2086	∅	∅	∅	∅	∅	∅	∅,∅	∅	2091	∅	∅	2091	∅	∅	∅	2091	∅	2086	∅	∅	∅	∅	∅	∅	∅
alrm_0106,mctulil,tərevənik to ve bə kəlon idə.,#	təre	=vənik	tove	bə=	kəlon	idə,#	thing	=PL.CL:DIM	because	ASP=	rotten	3N,Things [the herbs] were rotten.,en,MORPHEME_ALIGNED,,alrm_mp3 alrm_wav alrm_eaf alrm_xml alrm_tsv,,818706,821844,##	np:dt_s	=rn	other	=other	other:pred	pro:s,,alrm,∅	∅	∅	∅	∅	∅	∅,∅	2047	∅	∅	∅	∅	2047,∅	2047	∅	∅	∅	∅	2047
alrm_0107,mctulil,"io doto ikvalət pənəm təkənəmu da ava ittur mənidə da təkənəmu ba ioi nandi, akəra ava kəvənau kəmərone ava imənəvən.",#	#	0	io	doto	ik-valət	pənəm	təkə=	nə-mu	#	0	da	ava	it-tur	mən	=idə	da	təkə=	nə-mu	ba	ioi	nandi	%	akəra	ava	kəvənau	kəməron	=e	ava	i-mənəvən,#	#	0	then	when;if	ik-valət	pənəm	to=	LOC-IN	#	0	PURP	again	3DL.M.PST-wash	off	=3N	PURP	to=	LOC-IN	in	water	like_this	%	just	again	rain	different	=SG.CL:FEM	again	3SG.F.PST-fall,"Then when they split it in there (in the river) so they washed off them into the river, a different rain fell again.",en,MORPHEME_ALIGNED,,alrm_mp3 alrm_wav alrm_eaf alrm_xml alrm_tsv,,821844,831586,##	#ac	0.h:a	other	other	v:pred	pro:p	=adp	dem_other:l	#	0.h:a	other	other	v:pred	rv	=pro:p	other	=adp	dem_other	adp	np:g	other	%	other	other	np:s	rn	=rn	other	v:pred,,alrm,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	2085	∅	∅	∅	2047	∅	2027	∅	2085	∅	∅	∅	∅	2052	∅	∅	∅	∅	2027	∅	∅	∅	∅	2002	∅	∅	∅	∅,∅	∅	2085	∅	∅	∅	2047	∅	2027	∅	2085	∅	∅	∅	∅	2052	∅	∅	∅	∅	2027	∅	∅	∅	∅	2002	∅	∅	∅	∅
alrm_0108,mctulil,bəkəvənau bəlaik moli e to imənəvən nandi ileir na logəvətak vətak to təmu vətak bərənma tuk laik da vəduvədur idəmmanəng o (i--) kəvənave ippət dəm.,#	bə=	kəvənau	bə=	laik	moli	=e	#	0	to	i-mənəvən	nandi	#	0	i-leir	n	=a	logə	=vətak	vətak	#	0	to	tə-mu	vətak	bərənm	=a	tuk	laik	#	0	da	vəduvədur	idə-m~manəng	#	o	kəvənav	=e	i-p~pət	dəm,#	ASP=	rain	ASP=	big	real	=3SG.F.PAT	#	0	SUB	3SG.F.PST-fall	like_this	#	0	3SG.F.PST-harm	APPL	=PAT	bridge	=PL.CL:SEG	3PL.SEG	#	0	REL	3PL.PST-put	3PL.SEG	over	=PAT	road	big	#	0	PURP	car.PL	3N.PST-RED~run	#	TOP	rain	=SG.CL:FEM	3SG.F.PST-RED~break	on,"A really big rain that fell, it destroyed the bridges they put over the big road, for the cars to run, rain broke them.",en,MORPHEME_ALIGNED,,alrm_mp3 alrm_wav alrm_eaf alrm_xml alrm_tsv,,831586,841881,##	=other	np:predex	=rn	rn	rn	=rn	#	0:s	other	v:pred	other	##	0:a	v:pred	rv	=ln	np:p	=rn	cl_pro:appos	#rc	0.h:a	other	v:pred	pro:p	adp	=ln	np:g	rn	#	0:p	other	np:s	v:pred	#	other	np:a	=rn	v:pred	rv,,alrm,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	new	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	new	∅	∅	∅	∅	∅	∅	∅,∅	∅	2002	∅	∅	∅	∅	∅	2002	∅	∅	∅	∅	2002	∅	∅	∅	2092	∅	2092	∅	∅	∅	∅	2092	∅	∅	2032	∅	∅	2092	∅	2093	∅	∅	∅	2002	∅	∅	∅,∅	∅	2002	∅	∅	∅	∅	∅	2002	∅	∅	∅	∅	2002	∅	∅	∅	2092	∅	2092	∅	∅	∅	∅	2092	∅	∅	2032	∅	∅	2092	∅	2093	∅	∅	∅	2002	∅	∅	∅
alrm_0109,mctulil,da logəvətak o bə-- logə balakətəria vətak bə ioi balakətəria viok o kəvənave ileir nidə.,#	logə	balakətəria	vətak	bə	ioi	balakətəria	viok	o	kəvənav	=e	i-leir	n	=idə,#	bridge	four	PL.CL:SEG	ASP	water	four	PL.CL:FLAT	TOP	rain	=SG.CL:FEM	3SG.F.PST-harm	APPL	=3N,"four bridges over four rivers, the rain destroyed them.",en,MORPHEME_ALIGNED,,alrm_mp3 alrm_wav alrm_eaf alrm_xml alrm_tsv,,841881,847736,##	np:dt_p	rn	rn	other	np:dt	rn	rn	other	np:a	=rn	v:pred	rv	=pro:p,,alrm,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	2092	∅	∅	∅	2027	∅	∅	∅	2002	∅	∅	∅	2092,∅	2092	∅	∅	∅	2027	∅	∅	∅	2002	∅	∅	∅	2092
alrm_0110,mctulil,"doto lətnip təkənəmə ba məngəda, o bətəmmatme da bokbok.",#	#	doto	lət	n	=ip	təkə=	nə-mə	ba	məngəd	=a	%	o	bə=	0	tə-m~matme	da	bokbok,#	#	when;if	arrive	APPL	=3DL.M	to=	LOC-DOWN	in	home;village	=SG.CL:MASC	%	TOP	ASP=	0	3PL.PST-RED~work	on	talk,"When they arrived down there at home, they started spreading the words [lit. work on talk].",en,MORPHEME_ALIGNED,,alrm_mp3 alrm_wav alrm_eaf alrm_xml alrm_tsv,,847736,853851,##	#ac	other	v:pred	rv	=pro.h:s_sv	=adp	dem_other	adp	np:g	=rn	%	other	=other	0.h:a	v:pred	rv	np:p,,alrm,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	bridging,∅	∅	∅	∅	∅	2085	∅	∅	∅	2010	∅	∅	∅	∅	2085	∅	∅	2094,∅	∅	∅	∅	∅	2085	∅	∅	∅	2010	∅	∅	∅	∅	2085	∅	∅	2094
alrm_0111,mctulil,"tate, udu lokpənik məndo be Rəbəul o dukəbənəta go təre kureka nəbo da təda leir na molimolita.",#	0	tat-e	#	0	udu	lok	=pənik	mən=	do	be	Rəbəul	o	du-kəbənət	=a	go	təre	kurek	=a	nə-bo	da	təd	=a	#	leir	n	=a	molimoli	=ta,#	0	3PL-QUOT	#	0	1PL	man	=PL.CL:DIM	from=	here	at	Rəbəul	TOP	1PL.PST-make	=PAT	NSPEC	təre	bad	=SG.CL:MASC	LOC-UP	PURP	for	=PAT	#	harm	APPL	=PAT	people	=PL.CL:HUM,"They said, us young man from Rabaul, we made something bad up there for harming people.",en,MORPHEME_ALIGNED,,alrm_mp3 alrm_wav alrm_eaf alrm_xml alrm_tsv,,853851,864367,##	0.h:s	other:pred	#ds	0.1:a	pro.1:dt_a	np:appos	=rn	=rn	rn	rn	rn_pn_np	other	v:pred	=ln	ln	np:p	rn	=rn	dem_other:l	other	adp	=ln	#cc:obl	vother:pred	rv	=ln	np:p	=rn,,alrm,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	bridging	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	2085	∅	∅	2006	2006	2006	∅	∅	∅	∅	2007	∅	∅	∅	∅	2095	∅	∅	2059	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	2085	∅	∅	2006	2006	2006	∅	∅	∅	∅	2007	∅	∅	∅	∅	2095	∅	∅	2059	∅	∅	∅	∅	∅	∅	∅	∅	∅
alrm_0112,mctulil,"io doto ToVəvəi, Katiket, və-- vata bokbok, o ana va dərnge ikruv udu da itəttir udu.",#	#	io	doto	to-Vəvəi	Katiket	v-at	=a	bokbok	%	o	a-n	=a	va	dərng	=e	ikruv	=udu	#	0	da	itə-t~tir	udu,#	#	then	when;if	ART.M-Vəvəi	catechist	3SG.M.PST-get	=PAT	talk	%	TOP	3SG.M-COM	=PAT	3SG.M.POSS	old	=SG.CL:FEM	ikruv	=1PL	#	0	PURP	3DL.M.NPST-RED~ask	1PL,"Then when Vəvəi, Catechist, heard the words, he and his wife gathered up for them to ask us.",en,MORPHEME_ALIGNED,,alrm_mp3 alrm_wav alrm_eaf alrm_xml alrm_tsv,,864367,878871,##	#ac	other	other	pn_np.h:a	pn_np.h:appos	v:pred	=ln	np:p	%	other	pro.h:a	=ln	ln_pro.h:poss	np:appos	=rn	v:pred	=pro.1:p	#	0.h:a	other	v:pred	pro.1:p,,alrm,∅	∅	∅	∅	new	∅	∅	∅	∅	∅	∅	∅	∅	∅	new	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	2096	2096	∅	∅	2094	∅	∅	2096	∅	2096	2097	∅	∅	2085	∅	2085	∅	∅	2006,∅	∅	∅	∅	2096	2096	∅	∅	2094	∅	∅	2096	∅	2096	2097	∅	∅	2085	∅	2085	∅	∅	2006
alrm_0113,mctulil,"ipməngar-- ittir mərek nudu me ipməti mərek da bokbok ite, nəbo gəvənma urənga, to təton təbema uvi.",#	0	it-tir	mərek	n	=udu	#	0	me	ip-məti	mərek	da	bokbok	it-e	#	0	nə-bo	gəvənm	=a	urəng	=a	to	tə-ton	tə=	bem	=a	u-vi,#	0	3DL.M.PST-ask	good	APPL	=1PL	#	0	and	3DL.M.PST-explain	good	on	talk	3DL.M-QUOT	#	0	LOC-UP	under	=PAT	waterfall	=SG.CL:MASC	SUB	3PL.PST-look	to=	at	=PAT	3N-PROX1,"They asked us well (in good manner) and they explained well about the gossip they said, up there under the water fall, that they saw these.",en,MORPHEME_ALIGNED,,alrm_mp3 alrm_wav alrm_eaf alrm_xml alrm_tsv,,878871,887607,##	0.h:a	v:pred	rv	rv	=pro.1:p	##	0.h:a	other	v:pred	rv	rv	np:p	other	#cc	0.h:a	dem_other	adp	=ln	np:dt	=rn	other	v:pred	=rv	rv	=ln	dem_pro:p,,alrm,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	2085	∅	∅	∅	2006	∅	2085	∅	∅	∅	∅	2094	∅	∅	2085	∅	∅	∅	2059	∅	∅	∅	∅	∅	∅	2052,∅	2085	∅	∅	∅	2006	∅	2085	∅	∅	∅	∅	2094	∅	∅	2085	∅	∅	∅	2059	∅	∅	∅	∅	∅	∅	2052
alrm_0114,mctulil,"me ipməngar ite, molimolita təməngar tate, ubo o go təreuk kurek to udu duvok-- dukəbənət idə, da təda pən ma molimolita.",#	0	me	ip-məngar	it-e	#	molimoli	=ta	tə-məngar	tat-e	#	u-bo	o	go	təreuk	kurek	#	to	udu	du-kəbənət	idə	da	təd	#	=a	pən-m	=a	molimoli	=ta,#	0	and	3DL.M.PST-say	3DL.M-QUOT	#	people	=PL.CL:HUM	3PL.PST-say	3PL-QUOT	#	3N-UP	TOP	NSPEC	thing	bad	#	REL	1PL	1PL.PST-make	3N	PURP	for	#	=PAT	fight-APPL	=PAT	people	=PL.CL:HUM,"And they said, people said, up there is some bad things we made, for killing people.",en,MORPHEME_ALIGNED,,alrm_mp3 alrm_wav alrm_eaf alrm_xml alrm_tsv,,887607,899764,##	0.h:s_ds	other	v:pred	other	##	np:s_ds	=rn	v:pred	other	#ds	dem_pro:s	other	ln	np:pred	rn	#rc	other	pro.1:a	v:pred	pro:p	other	adp	#cc:obl	=lv	vother:pred	=ln	np.h:p	=rn,,alrm,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	2085	∅	∅	∅	∅	2085	∅	∅	∅	∅	2059	∅	∅	2095	∅	∅	∅	2006	∅	2095	∅	∅	∅	∅	∅	∅	∅	∅,∅	2085	∅	∅	∅	∅	2085	∅	∅	∅	∅	2059	∅	∅	2095	∅	∅	∅	2006	∅	2095	∅	∅	∅	∅	∅	∅	∅	∅
alrm_0115,mctulil,"io, me doto nəbət o itəttir udu, me ipəpumat nudu, o nəbo o ga kəvənau laike evi to immənəvən, iep to da bileir na logəvətak be tuk laik to vəduvədur idəmmanəng mənu idə, ubo pətpət dəm.",#	io	me	#	0	doto	nə-bət	o	itə-t~tir	udu	#	0	me	ipə-pumat	n	=udu	%	%	o	nə-bo	o	ga	kəvənau	laik	=e	e-vi	#	to	i-m~mənəvən	iep	#	0	to	da	b=	i-leir	n	=a	logə	=vətak	be	tuk	laik	#	to	vəduvədur	idə-m~manəng	mənu	idə	#	u-bo	pət~pət	dəm,#	then	and	#	0	when;if	LOC-PROX2	TOP	3DL.M.PST-RED~ask	1PL	#	0	and	3DL.PST-imply	APPL	=1PL	%	%	TOP	LOC-UP	TOP	across	rain	big	=SG.CL:FEM	3SG.F-PROX1	#	REL	3SG.F.PST-RED~fall	3SG.F	#	0	SUB	PURP	ASP=	3SG.F.PST-harm	APPL	=PAT	bridge	=PL.CL:SEG	at	road	big	#	REL	car.PL	3N.PST-RED~run	back_of	3N	#	3N-IN	RED~break	on,"when they asked us, they talked in a implying way, and up there when the big rain was falling, it destroyed the bridges on the big road where the cars were running on top, those things were broken.",en,MORPHEME_ALIGNED,,alrm_mp3 alrm_wav alrm_eaf alrm_xml alrm_tsv,,899764,915014,##	other	other	#ac	0.h:a	other	dem_other:dt	other	v:pred	pro.1:p	#	0.h:a	other	v:pred	rv	=pro.1:p	%	%	other	dem_other:dt	other	other	np:dt_s	rn	=rn	rn	#rc	other	v:pred	nc	#	0.h:s	other	other	=other	v:pred	rv	=ln	np:p	=rn	adp	np:l	rn	#rc	other	np:s	v:pred	adp	pro:l	##	dem_pro:s	other:pred	rv,,alrm,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	2085	∅	∅	∅	∅	2006	∅	2085	∅	∅	∅	2006	∅	∅	∅	2059	∅	∅	2002	∅	∅	∅	∅	∅	∅	∅	∅	2002	∅	∅	∅	∅	∅	∅	2092	∅	∅	2032	∅	∅	∅	2093	∅	∅	2092	∅	2092	∅	∅,∅	∅	∅	∅	2085	∅	∅	∅	∅	2006	∅	2085	∅	∅	∅	2006	∅	∅	∅	2059	∅	∅	2002	∅	∅	∅	∅	∅	∅	∅	∅	2002	∅	∅	∅	∅	∅	∅	2092	∅	∅	2032	∅	∅	∅	2093	∅	∅	2092	∅	2092	∅	∅
alrm_0116,mctulil,"tove umu o ve lovakəti to iləm mənəmbo ba ioiviok uvi to idəbunən mənəmbo, lovakəti to vəti tove kati dame kori ipvaləte, kori ipvaləte me kori iklotie təbəro, me dame avar udu duleir ne məte vət to avar udu dutəm.",#	tove	u-mu	o	ve	lovakəti	to	iləm	mə=	nə-m~bo	ba	ioi	=viok	u-vi	#	0	to	idə-bunən	mə=	nə-m~bo	#	lovakəti	to	vəti	#	0	tove	kati	dame	kori	ip-valət	=e	#	0	kori	ip-valət	=e	#	0	me	kori	ik-lotie	=e	tə=	bəro	#	me	dame	avar	udu	du-leir	n	=e	məte	vət	#	to	avar	udu	du-təm,#	because	3N-IN	TOP	also	hot	belong.to	flood	from=	LOC-RED~UP	in	water	=PL.CL:FLAT	3N-PROX1	#	0	REL	3N.PST-climb	from=	LOC-RED~UP	#	hot	belong_to	3SG.SEG	#	0	because	SUBJ	PURP.SUBJ	NEG	3DL.M.PST-break	=3SG.F.PAT	#	0	NEG	3DL.M.PST-break	=3SG.F.PAT	#	0	and	NEG	3DL.M.PST-pour	=3SG.F.PAT	to=	in_creek	#	and	PURP.SUBJ	also	1PL	1PL.PST-destroy	APPL	=3SG.F.PAT	like	3SG.SEG	#	REL	also	1PL	1PL.PST-know,"because the anger of the flood from up there in those rivers that were going down from up there, the anger of that because if only they didn't split the thing, they didn't split it and they didn't pour them into the water, if only we destroyed it, like the part of knowledge we know.",en,MORPHEME_ALIGNED,,alrm_mp3 alrm_wav alrm_eaf alrm_xml alrm_tsv,,915014,929514,##	other	dem_pro:s	other	other	np:pred	rn	rn	=rn	rn	rn	rn_np	=rn	rn	#rc	0:s	other	v:pred	=adp	dem_other:l	##	np:predex	rn	rn	#ac.neg	0.h:a	other	other	other	other	v:pred	=pro:p	#neg	0.h:a	other	v:pred	=pro:p	#neg	0.h:a	other	other	v:pred	=pro:p	=adp	np:g	#	other	other	other	pro.1:a	v:pred	rv	=pro:p	other	cl_pro:other	#rc	other	other	pro.1:s	v:pred,,alrm,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	bridging	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	2088	∅	∅	∅	∅	2088	∅	∅	∅	2027	∅	∅	∅	2052	∅	∅	∅	2059	∅	2098	∅	2088	∅	2085	∅	∅	∅	∅	∅	2052	∅	2085	∅	∅	2052	∅	2085	∅	∅	∅	2047	∅	2027	∅	∅	∅	∅	2054	∅	∅	2052	∅	∅	∅	∅	∅	2054	∅,∅	∅	2088	∅	∅	∅	∅	2088	∅	∅	∅	2027	∅	∅	∅	2052	∅	∅	∅	2059	∅	2098	∅	2088	∅	2085	∅	∅	∅	∅	∅	2052	∅	2085	∅	∅	2052	∅	2085	∅	∅	∅	2047	∅	2027	∅	∅	∅	∅	2054	∅	∅	2052	∅	∅	∅	∅	∅	2054	∅
alrm_0117,mctulil,"me do ip o ipvən kərot ne, ikloti təbəro.",#	0	me	do	ip	o	ip-vən	kərot	n	=e	#	0	0	ik-loti	tə=	bəro,#	0	and	here;now	3DL.M	TOP	3DL.M.PST-hit	to_pieces	APPL	=3SG.F.PAT	#	0	0	3DL.M.PST-pour	to=	at_creek,"and now they two broke it into pieces, they poured into the creek.",en,MORPHEME_ALIGNED,,alrm_mp3 alrm_wav alrm_eaf alrm_xml alrm_tsv,,929514,932655,##	0.h:a	other	other	pro.h:dt_a	other	v:pred	rv	rv	=pro:p	##	0.h:a	0:p	v:pred	=adp	np:g,,alrm,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	2085	∅	∅	2085	∅	∅	∅	∅	2052	∅	2085	2047	∅	∅	2027,∅	2085	∅	∅	2085	∅	∅	∅	∅	2052	∅	2085	2047	∅	∅	2027
alrm_0118,mctulil,"io kədikəne to iep, o itnave ippən, ianem (it--) idəttam, me pələpələp me kərukərung.",#	io	kədikən	=e	to	iep	#	o	itnav	=e	i-p~pən	#	ianem	idə-t~tam	#	me	pələ~pələp	#	me	kəru~kərung,#	then	anger	=SG.CL:FEM	belong.to	3SG.F	#	TOP	rain	=SG.CL:FEM	3SG.F.PST-RED~hit	#	lightning	3N.PST-RED~shoot	#	and	RED~lightening	#	and	RED~thunder,"then the anger of it [the rain potion], the storm hits, the lightning striked, and lightning and thunder.",en,MORPHEME_ALIGNED,,alrm_mp3 alrm_wav alrm_eaf alrm_xml alrm_tsv,,932655,940847,##	other	np:predex	=rn	rn	rn	#	other	np:s	=rn	v:pred	##	np:s	v:pred	##	other	other:predex	##	other	other:predex,,alrm,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	new,∅	∅	2098	∅	∅	2046	∅	∅	2002	∅	∅	∅	2068	∅	∅	∅	2068	∅	∅	2099,∅	∅	2098	∅	∅	2046	∅	∅	2002	∅	∅	∅	2068	∅	∅	∅	2068	∅	∅	2099
alrm_0119,mctulil,me ioiviok o iləma vərrup mat tang nəbo nandi təkənəmə vəlleir na logəvətak nəbət bərənma tuk laik.,#	me	ioi	=viok	o	iləm	=a	və-r~rup	mat	tang	nə-bo	nandi	təkə=	nə-mə	#	0	və-l~leir	n	=a	logə	=vətak	nə-bət	bərənma	=a	tuk	laik,#	and	water	=PL.CL:FLAT	TOP	flood	=SG.CL:MASC	3SG.M.PST-RED~gather	get	REFL	LOC-UP	like_this	to=	LOC-DOWN	#	0	3SG.M.PST-RED~destroy	APPL	=PAT	bridge	=PL.CL:SEG	LOC-PROX2	over	=PAT	road	big,"and the rivers, the flood formed up there, down to there, it destroyed the bridges over the big road.",en,MORPHEME_ALIGNED,,alrm_mp3 alrm_wav alrm_eaf alrm_xml alrm_tsv,,940847,948187,##	other	np:dt	=rn	other	np:a	=rn	v:pred	rv	refl:p	dem_other	other	=adp	dem_other:l	##	0:a	v:pred	rv	=ln	np:p	=rn	rn	rn	=rn	rn_np	rn,,alrm,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	2027	∅	∅	2088	∅	∅	∅	∅	∅	∅	∅	2092	∅	2088	∅	∅	∅	2092	∅	∅	∅	∅	2032	∅,∅	∅	2027	∅	∅	2088	∅	∅	∅	∅	∅	∅	∅	2092	∅	2088	∅	∅	∅	2092	∅	∅	∅	∅	2032	∅
